"id","transaction_id","user_id","ammount","transaction_time","merchant_id","hash","product_id","is_anomaly","anomaly_reason"
514,"txn_bf97928762","user_1012","1192.05","2025-05-06 02:14:29.364879","mcht_713970a5","97365be4965c4096ba0eb9029db446af","prod_95c032",False,NULL
515,"txn_d8c578000f","user_1061","183.68","2025-05-13 22:49:30.199223","mcht_2deb4d49","114edf1aea514e31bb52fe9c9dbde63a","prod_7019f5",False,NULL
516,"txn_8f0eeb0c5d","user_1022","1650.55","2025-05-18 21:04:01.402298","mcht_ce80720b","4a86aab733074af798b00384b15af6fa","prod_5f4395",False,NULL
517,"txn_dc6f4fbeb9","user_1000","1728.04","2025-05-12 22:51:57.390983","mcht_ddc61b33","ea7b2c9200544e519f7339d2a4d03e05","prod_9360b4",False,NULL
518,"txn_37dc61a8e7","user_1099","1904.57","2025-05-24 02:24:54.183756","mcht_2deb4d49","c31899f3df834e7395a65c43a8eb5599","prod_447c15",False,NULL
519,"txn_32bcb6644a","user_1087","1826.19","2025-05-18 07:34:55.456109","mcht_8ca45277","fa89d22d4c1142c896bb8dda789b9b32","prod_615362",False,NULL
520,"txn_6f42ce66d4","user_1000","596.96","2025-05-06 03:59:24.901956","mcht_a4534fde","075bfac75c4e4313a413fa92bbfce665","prod_211bf4",False,NULL
521,"txn_96e745c6d9","user_1012","1021.28","2025-05-11 01:48:13.948135","mcht_47eaf08d","c657330d9bc34bc28eb5771587f4f2b0","prod_147b90",False,NULL
522,"txn_fa2269cab1","user_1066","1822.89","2025-05-16 14:48:45.55621","mcht_ed0cbde6","a2fc6d1869604a769b8fb318d0b549a1","prod_5f4395",False,NULL
523,"txn_e42347e705","user_1024","1733.44","2025-05-18 07:33:56.822495","mcht_d53978e6","8ea26b0ae9474698b1fc643bd7ed97e5","prod_77ad1b",False,NULL
524,"txn_1c12aed017","user_1032","1560.46","2025-05-10 07:43:13.068908","mcht_53290e43","94e7cdda28ae469d8caa1d1523f81679","prod_36c4da",False,NULL
525,"txn_d2f83d1023","user_1010","12982.50","2025-05-07 00:48:48.696912","mcht_dae58456","9465873c12cc4d2ba27271ca96d40376","prod_b6b48d",False,NULL
526,"txn_67a68acaae","user_1027","43349.36","2025-05-07 20:33:48.401053","mcht_9bd5be58","53a473766503422cb9cdb9174dd95c7c","prod_956a50",False,NULL
527,"txn_b212f0a0ff","user_1026","957.55","2025-05-13 21:27:05.881876","mcht_cf02f9fd","8c6993eb6de0493b96f32193ebab184b","prod_1c5dea",False,NULL
528,"txn_df98776161","user_1027","657.78","2025-05-16 11:14:35.503413","mcht_ddc61b33","85d9dfd218d348639f3ecf2c32cabfe9","prod_a7eb2e",False,NULL
529,"txn_554f01476c","user_1059","1019.20","2025-05-11 08:32:04.731325","mcht_d53978e6","60dc099d606545589d188945b529a5bc","prod_95c032",False,NULL
530,"txn_93ad32edea","user_1075","25.92","2025-05-20 08:29:43.398817","mcht_e1e7bf64","e7725cf23b864b9fa45dd1ffb82c978a","prod_da8b3c",False,NULL
531,"txn_d2afb4f9cd","user_1040","1850.28","2025-05-24 03:40:21.769831","mcht_9bd5be58","d01f7449285449acbc8caa6df6a24ea7","prod_b6b48d",False,NULL
532,"txn_b70166b10e","user_1043","1085.53","2025-05-24 15:37:09.80059","mcht_53290e43","4feeb52c068a4f01a8ee95b5eac1a3c3","prod_d03b7c",False,NULL
533,"txn_6a78d27da3","user_1051","563.88","2025-05-08 04:42:19.899495","mcht_ed0cbde6","6d6b03ca7d2841689e350e69deb8dd10","prod_95c032",False,NULL
534,"txn_061687e44a","user_1051","35884.48","2025-05-12 05:49:15.618182","mcht_2fda37a3","3dc4960651534b098e193e28daff8a07","prod_3abb90",False,NULL
535,"txn_3d1d0caa27","user_1067","1031.26","2025-05-09 09:56:01.305685","mcht_e1e7bf64","1fc0bda8d09b41d58a0237d2ef078687","prod_76264a",False,NULL
536,"txn_27d33a7ed4","user_1033","17002.77","2025-05-15 08:56:00.222685","mcht_107cc45d","06cbcaca39e94a99a03b47151da3b341","prod_da8b3c",False,NULL
537,"txn_e18fdc0ed0","user_1002","923.04","2025-05-19 09:49:57.502833","mcht_713970a5","82a92fb0730e4ab8a549839af170363d","prod_c29e6f",False,NULL
538,"txn_e4a672003a","user_1071","1727.71","2025-05-16 13:51:23.346671","mcht_13854936","9cd87140d065413aaaa5fb41909d42b2","prod_30ecce",False,NULL
539,"txn_ee161ea071","user_1072","1443.68","2025-05-05 03:51:38.498131","mcht_9bd5be58","f35f538690584d099469b2b196a2de3a","prod_76264a",False,NULL
540,"txn_a7d451f30d","user_1093","1244.11","2025-05-11 10:45:16.846765","mcht_ed0cbde6","7a37f1dec3604f50871b7820140cc3fa","prod_3ee596",False,NULL
541,"txn_525c4d6c0c","user_1055","1126.41","2025-05-12 10:25:44.557367","mcht_cf02f9fd","8c1c021ddb9b41da8cb2e3356de057b1","prod_85f7af",False,NULL
542,"txn_c6aa44d7b5","user_1000","468.63","2025-05-19 16:28:02.752704","mcht_ce80720b","533d450c69d04324a1d2bd1e121ffd7c","prod_27d903",False,NULL
543,"txn_642ee7d8e7","user_1029","39.74","2025-05-24 17:38:54.642569","mcht_13854936","c983e6249d944245b26f5c6f0af2d6ae","prod_b213b5",False,NULL
544,"txn_adfad4255c","user_1071","1323.05","2025-05-10 18:53:09.716078","mcht_ddc61b33","8ac54adc49bb4b788445653f8d5ef8c0","prod_b6b48d",False,NULL
545,"txn_1a3f9c2e3f","user_1056","327.87","2025-05-08 10:29:35.376604","mcht_2deb4d49","22fea339b4114a79b2b360fa47f5d917","prod_52cbb5",False,NULL
546,"txn_fa5738a8c0","user_1062","868.69","2025-05-18 21:38:21.614742","mcht_fec172af","6ac7d87167704be1be4ce170a07a2861","prod_27d903",False,NULL
547,"txn_bf54f60f0f","user_1092","1869.64","2025-05-17 21:30:01.200488","mcht_ddc61b33","107a8b775fed43a6bfaedad52d112c66","prod_414cf0",False,NULL
548,"txn_9ff65117e6","user_1090","1016.66","2025-05-06 22:44:59.859501","mcht_ed0cbde6","c701b20d4cef4c5785c3dcf8b60cc942","prod_8690f8",False,NULL
549,"txn_a48f58f2f4","user_1029","593.75","2025-05-12 23:20:00.153864","mcht_8ca45277","9442ce6bd74348d7840b59e6afe81513","prod_0110ca",False,NULL
550,"txn_8ea99d4058","user_1069","1158.20","2025-05-15 23:44:27.079847","mcht_8ca45277","1b397af63ab4405881ee9f6979eb1863","prod_3de6f6",False,NULL
551,"txn_c4d71bdc26","user_1056","1924.68","2025-05-06 07:53:14.425263","mcht_dae58456","a6a9e2d2220a4344a4155bfa43c7810e","prod_b9f4af",False,NULL
552,"txn_99d7abfa06","user_1057","353.13","2025-05-19 22:13:10.948288","mcht_d53978e6","bbba98f0d76747e888623f7fdce5e39e","prod_fc087b",False,NULL
553,"txn_265e4be07c","user_1036","396.84","2025-05-11 08:21:00.894684","mcht_ddc61b33","0f38460c8bb34c9684b55b9b2487fb11","prod_d94c5d",False,NULL
554,"txn_154f3a8c65","user_1063","1199.80","2025-05-04 22:47:05.420595","mcht_2fda37a3","408831d373dd4b2d840a5feefb2a7c23","prod_fc087b",False,NULL
555,"txn_395b795e52","user_1066","324.56","2025-05-07 03:44:37.776863","mcht_dae58456","92a9b0ede8954a8b9721977479c12e37","prod_77ad1b",False,NULL
556,"txn_c8f7bab437","user_1039","1868.68","2025-05-10 14:04:56.425183","mcht_e1e7bf64","f16f11eddb8c48cba4ef13ee1b0ba0f9","prod_85b91b",False,NULL
557,"txn_6787267c82","user_1059","1770.45","2025-05-09 09:55:43.672395","mcht_e1e7bf64","78e0b41e9ea3448782a0aa63cb07a21b","prod_d764b6",False,NULL
558,"txn_5df1c04e5b","user_1071","309.31","2025-05-05 18:15:54.085111","mcht_47eaf08d","30fe2c9e82e84cae970f91ee25ecc839","prod_aca0d3",False,NULL
559,"txn_cc838c9701","user_1040","532.68","2025-05-11 13:57:06.651177","mcht_47eaf08d","b3fe09e543d34e22844029028ef0c957","prod_864b3a",False,NULL
560,"txn_731d167cf3","user_1005","984.47","2025-05-10 08:20:58.276591","mcht_5c597fbd","66f0726518db441fbae3402f7d3b5f9c","prod_0110ca",False,NULL
561,"txn_8ab9172b8d","user_1005","1351.82","2025-05-12 15:46:10.444233","mcht_2deb4d49","95004ff03cb54de8bfe2c989a348adfa","prod_c29e6f",False,NULL
562,"txn_86ee29555e","user_1089","1975.99","2025-05-19 14:13:04.030424","mcht_ed0cbde6","0a6197a49fb44524bb240224e6cc216d","prod_700e91",False,NULL
563,"txn_3d86bad9c5","user_1015","1307.78","2025-05-11 17:29:41.447526","mcht_13854936","c54c0f3976654e85bcea4b1cc3a6b3e3","prod_147b90",False,NULL
564,"txn_b556f5b3ee","user_1050","1234.96","2025-05-07 13:37:18.159047","mcht_2deb4d49","08ff6391aa554320af9e18eb81ae3e5d","prod_1c5dea",False,NULL
565,"txn_355fc6a7e1","user_1040","1317.03","2025-05-14 11:40:22.232258","mcht_5c597fbd","8bc1cf861a994510bd42c639723ca705","prod_d03b7c",False,NULL
566,"txn_119f860547","user_1045","51.90","2025-05-18 03:36:22.715809","mcht_ddc61b33","edf82a3415664dabb2ffc33fef98ec14","prod_b8e250",False,NULL
567,"txn_523a5d23bc","user_1059","176.53","2025-05-25 01:01:08.593462","mcht_53290e43","6ab986c942b9416dba9769b0162f3839","prod_4b8a74",False,NULL
568,"txn_8138596042","user_1015","500.38","2025-05-11 09:21:42.52804","mcht_2fda37a3","e7e616697b384a889471ea4fd9eb85ff","prod_e963a7",False,NULL
569,"txn_52e4d0c7fd","user_1011","1628.44","2025-05-13 17:27:51.708421","mcht_e1e7bf64","e66b863150a4401191f1fc3db58ecbd9","prod_5f4395",False,NULL
570,"txn_d2ca89a9a1","user_1059","655.16","2025-05-14 19:55:06.445447","mcht_ce80720b","cccd413e11ac4507b7d373b1b43e7541","prod_8c53bf",False,NULL
571,"txn_8fd4c84240","user_1049","966.70","2025-05-06 19:36:02.409964","mcht_107cc45d","3e6e2abb90dd49b8a17e89611e226359","prod_700e91",False,NULL
572,"txn_6dce84ba67","user_1025","23912.11","2025-05-06 16:14:12.248336","mcht_ce80720b","825a04b97a4544648a25329a2c7eb8fc","prod_8690f8",False,NULL
573,"txn_d4f9678397","user_1045","1590.53","2025-05-19 16:15:27.858815","mcht_9bd5be58","8834191213884a878363a0c1189226e5","prod_93e20c",False,NULL
574,"txn_6a1d598e12","user_1054","687.69","2025-05-17 00:20:49.908392","mcht_5c597fbd","23c9515b5ee14805aace171a5f13ebe9","prod_a7eb2e",False,NULL
575,"txn_fa73f1b75c","user_1065","117.07","2025-05-11 15:55:47.993856","mcht_53290e43","3a8648db8444436faf09c71ecd1a95a0","prod_779a61",False,NULL
576,"txn_ba85a4edc0","user_1022","1580.50","2025-05-08 17:05:37.695138","mcht_9bd5be58","479d3940d40c43699c425e13caf79bdc","prod_27d903",False,NULL
577,"txn_ac4532cfe3","user_1007","379.33","2025-05-11 11:09:48.265413","mcht_47eaf08d","10e74285427242c18a7928f1227ba679","prod_b8e250",False,NULL
578,"txn_ced760c8b0","user_1004","1730.35","2025-05-09 08:30:28.172803","mcht_ddc61b33","f3da709b28c94df3bdff38b77def9eaf","prod_d94c5d",False,NULL
579,"txn_d33b86ea4b","user_1100","1614.60","2025-05-07 22:12:48.582084","mcht_ce80720b","d62e2c701c834148be7ca45d304ddb1c","prod_63664c",False,NULL
580,"txn_097c8b859b","user_1031","398.84","2025-05-14 12:33:06.179862","mcht_8ca45277","4d5448464acf48eab160460ab80e5c40","prod_c29e6f",False,NULL
581,"txn_36861e0bfb","user_1046","1079.03","2025-05-07 17:18:09.068939","mcht_cf02f9fd","8e0fa71f3c5d4f22a1f8baae43a94c86","prod_779a61",False,NULL
582,"txn_39f0e5f53d","user_1012","202.58","2025-05-10 22:09:41.283131","mcht_107cc45d","269f9adc6cea42949ca27b4030456c48","prod_30ecce",False,NULL
583,"txn_4f4e9a8a89","user_1083","32573.85","2025-05-11 08:07:29.438732","mcht_107cc45d","d46589c8c2fd4b6abb3d72bdc8500a6c","prod_b8e250",False,NULL
584,"txn_46b8217014","user_1044","633.30","2025-05-14 22:32:34.126691","mcht_ddc61b33","8bcce1eafc7b461e968b8bc384334479","prod_615362",False,NULL
585,"txn_38af498d9b","user_1009","1219.73","2025-05-06 21:54:56.660789","mcht_cf02f9fd","78dbaba8442b4e56bf34a25079720e63","prod_b58785",False,NULL
586,"txn_4ca556a9f1","user_1025","983.52","2025-05-07 11:05:17.13277","mcht_cf02f9fd","52ef0f851b814af0b22ee94f2a703cc4","prod_693700",False,NULL
587,"txn_5b502c6eb9","user_1068","101.65","2025-05-04 17:10:26.358942","mcht_fec172af","e398a26fdbaf49b6bbccc3fdb57739da","prod_7019f5",False,NULL
588,"txn_a3a6b1a941","user_1032","747.06","2025-05-16 17:25:14.040765","mcht_cf02f9fd","c523ec6f9fec43bfb54bc83a69185850","prod_700e91",False,NULL
589,"txn_87aa12ae91","user_1062","1657.53","2025-05-11 23:47:52.212303","mcht_8ca45277","f6e11072cc4249d2bed015369dcc3116","prod_3abb90",False,NULL
590,"txn_0de679c813","user_1019","1894.22","2025-05-10 14:16:43.851146","mcht_13854936","c58e20bf70994c27ab159bdf04eed5cf","prod_85f7af",False,NULL
591,"txn_6980db1e0d","user_1026","1506.74","2025-05-11 19:44:54.711259","mcht_53290e43","d99c929a034f4bcca1981ee2f53ef80b","prod_864b3a",False,NULL
592,"txn_8fbd5304b1","user_1084","1587.01","2025-05-08 07:07:03.655141","mcht_713970a5","c4642a2a24b64bbd9e868c360cd16e14","prod_95c032",False,NULL
593,"txn_edc51d1aa7","user_1025","169.62","2025-05-21 15:08:46.427725","mcht_cf02f9fd","9d939669bbd1480e90195a163a69f767","prod_0110ca",False,NULL
594,"txn_f77522f887","user_1015","74.60","2025-05-06 10:23:14.03536","mcht_107cc45d","ba257e5bea5d4b86a4b7c183d5fc505d","prod_6294c6",False,NULL
595,"txn_04ea14b402","user_1003","457.32","2025-05-06 16:47:54.469991","mcht_53290e43","01cc2405c2824089a029f36bf73e2db0","prod_93e20c",False,NULL
596,"txn_41d7d4e135","user_1074","1392.09","2025-05-15 05:12:27.648929","mcht_ed0cbde6","9903be1d82b84bb0a1628fe7031f3328","prod_95c032",False,NULL
597,"txn_1af22e9a46","user_1028","26681.12","2025-05-14 00:38:54.487098","mcht_ce80720b","54e12e170a5c4c81a099e5927f8e771e","prod_b623cd",False,NULL
598,"txn_09162e8a37","user_1091","390.30","2025-05-16 09:56:09.526437","mcht_13854936","102e380d98ca4a989b1624dd208698d8","prod_8c53bf",False,NULL
599,"txn_59658dea5c","user_1068","1627.81","2025-05-17 01:20:05.86167","mcht_2fda37a3","77a4f67798a24922bc8ca092c3829702","prod_6294c6",False,NULL
600,"txn_741fe15a68","user_1046","1592.05","2025-05-11 02:39:12.879458","mcht_2deb4d49","825ec71ecfc44934a491f2ab565d5b15","prod_b213b5",False,NULL
601,"txn_2dba116a1a","user_1015","1210.52","2025-05-15 15:09:14.972345","mcht_ddc61b33","b9fac7cc802d488bae52c40c909114dd","prod_6294c6",False,NULL
602,"txn_3d4618f235","user_1040","1979.44","2025-05-23 02:24:40.53991","mcht_ddc61b33","87bb5c1e45604a2c81311a913fa34d1a","prod_693700",False,NULL
603,"txn_56a1981d53","user_1006","503.59","2025-05-09 05:35:32.834649","mcht_713970a5","9a57f965fd1c42c78a31fa92b3b1347c","prod_a7eb2e",False,NULL
604,"txn_d3c1b32966","user_1061","1910.94","2025-05-11 18:26:35.361699","mcht_a9c8038d","e3b5ebc750124503833078d3fadfe09d","prod_e963a7",False,NULL
605,"txn_4539c56cc8","user_1016","1525.78","2025-05-15 19:35:03.625125","mcht_fec172af","2582f8f31a774f94a947cd2eef13352e","prod_da8b3c",False,NULL
606,"txn_8ff329e611","user_1021","29.21","2025-05-20 02:00:09.657002","mcht_2deb4d49","302f57be28e641879965f828bab068f1","prod_f00771",False,NULL
607,"txn_2d923f4805","user_1060","907.34","2025-05-13 23:45:41.568701","mcht_ce80720b","0aaa6606661948b9b04fc9eb29e904f4","prod_27d903",False,NULL
608,"txn_9ad86bd991","user_1096","285.07","2025-05-13 09:32:39.698741","mcht_9bd5be58","ef0c028da9e94516bb18fad298f31757","prod_d94c5d",False,NULL
609,"txn_24dbd6120d","user_1075","1436.56","2025-05-08 08:46:48.589177","mcht_713970a5","9e842e0c309845bfa1c8f0d8ec283657","prod_85b91b",False,NULL
610,"txn_301c917605","user_1070","9230.55","2025-05-06 05:35:25.628627","mcht_8ca45277","e44f14ab87bb4e34b26edd12ac6c0d1c","prod_5f4395",False,NULL
611,"txn_db34bebec3","user_1005","469.50","2025-05-13 05:06:17.782052","mcht_2deb4d49","fa1ff2ce7833413da01b173d9f9114bf","prod_fc087b",False,NULL
612,"txn_fe985af7b4","user_1079","813.33","2025-05-05 00:50:58.968921","mcht_d53978e6","8257b185d52742eea7cd4bf62092c383","prod_f00771",False,NULL
613,"txn_9dabdc0dfd","user_1022","1094.92","2025-05-06 01:15:21.995252","mcht_ed0cbde6","6bd958e9e7714a009838a24619eeef11","prod_c29e6f",False,NULL
614,"txn_60c21d88d3","user_1052","1134.32","2025-05-14 23:55:04.777639","mcht_fec172af","7588f683e05a42da9ca65f7ffe7b0723","prod_693700",False,NULL
615,"txn_d102b9f8f8","user_1056","589.03","2025-05-10 12:41:58.142247","mcht_5c597fbd","369465f48cd64ff38988d70edf61c981","prod_a7eb2e",False,NULL
616,"txn_43b096255b","user_1087","1956.08","2025-05-10 15:24:54.515375","mcht_dae58456","112ac343a6ef454d8b81c79d87a2e70d","prod_5f4395",False,NULL
617,"txn_d08ac4fe43","user_1065","1928.57","2025-05-08 06:49:43.010004","mcht_53290e43","1a4ec0c50f2a435cb40dbeb12ea00708","prod_b213b5",False,NULL
618,"txn_48d4ad38c9","user_1052","18522.15","2025-05-22 13:03:54.256564","mcht_47eaf08d","4bf4e41b565b4eaab9ee7c6b295ceae4","prod_27d903",False,NULL
619,"txn_6d9321edb2","user_1070","236.47","2025-05-16 09:40:55.553703","mcht_ddc61b33","1d9c7a24515d436ab19303c36b71a757","prod_3abb90",False,NULL
620,"txn_75a0826a22","user_1074","528.89","2025-05-22 02:06:59.222958","mcht_dae58456","16e827af445f4412a0642c411edf63dc","prod_779a61",False,NULL
621,"txn_ed602409ac","user_1015","777.14","2025-05-08 15:56:38.350666","mcht_2fda37a3","b9736282f29a4921980395f1f7c8ac54","prod_a7eb2e",False,NULL
622,"txn_185a09a886","user_1086","1722.32","2025-05-16 22:48:05.935975","mcht_13854936","597dbab3ea0f4f768b5fbf770c4f3ee1","prod_27d903",False,NULL
623,"txn_412a5fdc71","user_1042","5151.26","2025-05-07 10:04:56.364855","mcht_dae58456","100f5c52cd954556b727a8c32a69b6c6","prod_700e91",False,NULL
624,"txn_8901387497","user_1090","1500.04","2025-05-14 12:17:24.841618","mcht_dae58456","0d41c7db33f24099bdf6da86f5b9934e","prod_5f4395",False,NULL
625,"txn_52f56edabc","user_1050","1029.97","2025-05-08 17:06:59.960136","mcht_713970a5","3e8b90ff95d8430a93d2bef13264629e","prod_d94c5d",False,NULL
626,"txn_9cadb1db8c","user_1001","1193.90","2025-05-06 11:14:58.380972","mcht_a4534fde","d7dfe6c320654f41b90135a62146a9ca","prod_956a50",False,NULL
627,"txn_831e5e90e7","user_1015","1057.52","2025-05-12 03:26:15.332317","mcht_2fda37a3","fa7efd892ee5446db739b102dca59349","prod_3de6f6",False,NULL
628,"txn_2b0b08e676","user_1016","1059.44","2025-05-07 21:22:55.481058","mcht_8ca45277","3182d036caca4835acf9c9766b381080","prod_3de6f6",False,NULL
629,"txn_399741c723","user_1015","1871.89","2025-05-09 06:22:54.753611","mcht_a4534fde","5e4bb4290aae47bf8c9131e695afb6ff","prod_aca0d3",False,NULL
630,"txn_5821e456e5","user_1084","825.16","2025-05-08 05:43:23.937083","mcht_cf02f9fd","2142bffcdb3446af8080e8736bcd8c98","prod_447c15",False,NULL
631,"txn_54934e9c3d","user_1047","1651.59","2025-05-16 18:07:49.651117","mcht_53290e43","f743c3dcac8749839f0e08e51465a9de","prod_9360b4",False,NULL
632,"txn_c9c2f245a7","user_1022","658.88","2025-05-11 12:38:40.740142","mcht_ddc61b33","9d9998fcd7154b5f84df18259592757b","prod_7019f5",False,NULL
633,"txn_7fe087a2e6","user_1075","1010.59","2025-05-17 20:35:07.357791","mcht_8ca45277","4e8a5aca72ce43278de35467a1c4d555","prod_779a61",False,NULL
634,"txn_020225f347","user_1005","78.55","2025-05-10 06:19:03.101983","mcht_a9c8038d","b7c091678a4a4be8805fc7fb06d84350","prod_693700",False,NULL
635,"txn_34d47897c4","user_1078","1775.05","2025-05-10 06:44:00.431786","mcht_cf02f9fd","8f15dd97277e4dd48573ac3723376457","prod_7019f5",False,NULL
636,"txn_9f3832b42c","user_1051","678.67","2025-05-16 21:18:48.199859","mcht_a9c8038d","3282f0e05dd544e1af7404384c233737","prod_b8e250",False,NULL
637,"txn_eeaabf57a8","user_1076","440.63","2025-05-16 02:40:17.190849","mcht_fec172af","5bb32c31736347529ecec29ed834389a","prod_8c53bf",False,NULL
638,"txn_abbf9b877a","user_1018","967.24","2025-05-08 02:06:15.96967","mcht_dae58456","f2c555d1908641c4aeeaf2b4a56a9452","prod_0110ca",False,NULL
639,"txn_c54689b583","user_1071","1303.07","2025-05-06 13:30:48.610255","mcht_107cc45d","7beec62d5c344a959912e62603997627","prod_f00771",False,NULL
640,"txn_581ef67f1e","user_1099","1749.15","2025-05-06 20:58:49.34883","mcht_dae58456","7460e9b6693343aea202af086778a4fd","prod_e963a7",False,NULL
641,"txn_e3b72334a9","user_1090","1587.17","2025-05-13 23:15:36.893229","mcht_a9c8038d","c9c7e6b21f6840f88619cd72cce1fdf6","prod_8c53bf",False,NULL
642,"txn_393d1ef3c1","user_1097","1530.58","2025-05-10 08:15:01.85981","mcht_ce80720b","e392e16c103244cb85514a2a42b2d7a5","prod_5f2834",False,NULL
643,"txn_be9b0b89b7","user_1090","808.76","2025-05-13 03:12:44.431147","mcht_fec172af","b9ac969b563a42eeb418ea490fdb7e1e","prod_77ad1b",False,NULL
644,"txn_f2b2691d59","user_1073","953.32","2025-05-11 20:26:32.359422","mcht_a9c8038d","9681e7cb48e64821a7b3e88a6b750d4e","prod_b6b48d",False,NULL
645,"txn_f871155877","user_1022","30.72","2025-05-18 19:52:59.022144","mcht_107cc45d","2eeff3ec4f334449af34ab193b239a0a","prod_3abb90",False,NULL
646,"txn_8f98a9f7ea","user_1022","1218.69","2025-05-15 02:33:27.19189","mcht_107cc45d","98d2226bc26449319e4952c8110ffc10","prod_5f4395",False,NULL
647,"txn_e795d6c7f0","user_1085","303.45","2025-05-20 04:44:32.453842","mcht_cf02f9fd","7d4f1c674e6d46e8b34c5032127dd325","prod_3de6f6",False,NULL
648,"txn_988c8658dc","user_1079","86.50","2025-05-22 03:00:19.220616","mcht_a9c8038d","7c1f20fe1cc3473eb9eedcb740424c5a","prod_147b90",False,NULL
649,"txn_301e4cd6ed","user_1041","1424.67","2025-05-07 00:39:38.202545","mcht_ddc61b33","8d35ab29caec4b6ea574e6d83482be25","prod_8690f8",False,NULL
650,"txn_b287f05f5d","user_1022","272.15","2025-05-13 07:20:54.334544","mcht_d53978e6","0fa2416486274e08a19f119dea818e5a","prod_615362",False,NULL
651,"txn_9269070428","user_1063","760.13","2025-05-06 20:30:05.770295","mcht_ed0cbde6","f60edd6313224f799fe0b93aac33ee98","prod_95c032",False,NULL
652,"txn_13a85a715a","user_1042","175.95","2025-05-14 18:46:03.208819","mcht_713970a5","ec9ae390d2be4b3fa71fefe7c9e1e2f6","prod_d94c5d",False,NULL
653,"txn_1e36ce7dcc","user_1093","1430.90","2025-05-14 01:24:46.713227","mcht_107cc45d","74434bc3ecbd42fbb87346974e9c5d56","prod_27d903",False,NULL
654,"txn_77b164a820","user_1004","1458.66","2025-05-07 02:29:51.103257","mcht_fec172af","f5a6745f587c4d72a3697517a3c74d80","prod_693700",False,NULL
655,"txn_c674b66783","user_1038","830.72","2025-05-15 11:59:17.383006","mcht_2deb4d49","5e711a6055af4b63a6933b65fe52e6fd","prod_36c4da",False,NULL
656,"txn_c30d1f112d","user_1033","13995.35","2025-05-09 07:22:58.846976","mcht_a4534fde","cf51b76d5a0145c1b114e427108a1c39","prod_52cbb5",False,NULL
657,"txn_585c5ab67a","user_1074","82.23","2025-05-10 15:31:26.723015","mcht_8ca45277","51659569fb354e2fa5a90ece342e5c2d","prod_615362",False,NULL
658,"txn_22005f6381","user_1020","302.06","2025-05-07 13:55:52.935043","mcht_fec172af","b93dde4c0f384b4ebbf31dfed4cf0934","prod_864b3a",False,NULL
659,"txn_f763852515","user_1044","1068.74","2025-05-16 02:12:53.645039","mcht_9bd5be58","50bca51722f24ad88c54dc3a85781e92","prod_8690f8",False,NULL
660,"txn_4d8cd23938","user_1006","997.54","2025-05-12 17:44:49.308689","mcht_2fda37a3","07ebbd2fc6774b758d9964766b46c56d","prod_b6b48d",False,NULL
661,"txn_7c66bebd70","user_1032","1796.68","2025-05-19 01:12:16.28836","mcht_713970a5","10aafe965af34b05bd8314844e765a4f","prod_211bf4",False,NULL
662,"txn_ebbf57abe4","user_1047","1632.73","2025-05-17 22:40:05.036929","mcht_5c597fbd","0575ca369a9249918067a0e414c9a277","prod_447c15",False,NULL
663,"txn_068f994dc4","user_1032","1320.71","2025-05-14 14:17:04.481405","mcht_a9c8038d","6120af0d19654f22a504b293a50db89d","prod_5f4395",False,NULL
664,"txn_e372a8b05f","user_1028","1547.91","2025-05-11 05:38:58.072147","mcht_13854936","38bf68f448f24249b601180ccf721811","prod_8c53bf",False,NULL
665,"txn_b4633d8367","user_1095","934.02","2025-05-11 05:18:51.335261","mcht_a9c8038d","4c4a05e0d94d4a238c79daeb8565d16e","prod_447c15",False,NULL
666,"txn_758354e5b6","user_1090","1893.59","2025-05-13 19:13:25.000224","mcht_ed0cbde6","7b22b8b0c8ed4a42b0b03fbaa42f2178","prod_3abb90",False,NULL
667,"txn_a60b1cf80a","user_1020","109.02","2025-05-11 22:24:50.792705","mcht_713970a5","baa4124110f14241aebe01a44a0d36ca","prod_b58785",False,NULL
668,"txn_f9b9df0dff","user_1059","1143.01","2025-05-10 06:30:24.111402","mcht_5c597fbd","d72747318af2402495579623e354411e","prod_52cbb5",False,NULL
669,"txn_1c74619b6a","user_1074","1889.25","2025-05-11 09:11:42.768078","mcht_2fda37a3","0d9dcf47b6ff4dac9a99bb2e993d7a5b","prod_77ad1b",False,NULL
670,"txn_d9d327a06f","user_1008","340.85","2025-05-07 07:09:37.504208","mcht_47eaf08d","fe64fe19ce9e4675bc14aaaae4d9982f","prod_27d903",False,NULL
671,"txn_0fb49d4e34","user_1098","721.82","2025-05-12 13:03:50.310885","mcht_fec172af","7969b0af288a40d889e47086b5aaaab7","prod_85b91b",False,NULL
672,"txn_1796908124","user_1056","1528.12","2025-05-09 19:53:49.12335","mcht_53290e43","517f56c288b5494f82120dc3b537a252","prod_5f2834",False,NULL
673,"txn_7423a6af03","user_1005","1078.13","2025-05-09 17:42:56.316689","mcht_ce80720b","36e2f0d0f4444faf85afd737182bc3db","prod_700e91",False,NULL
674,"txn_354cc7bff0","user_1008","288.49","2025-05-15 00:25:07.784626","mcht_dae58456","5fce5fd5a5d948e5a66ff028618e690c","prod_3abb90",False,NULL
675,"txn_89c45b0fa9","user_1012","1180.36","2025-05-20 19:56:25.266469","mcht_ddc61b33","9112714360c7459fb8e512d17913f93c","prod_864b3a",False,NULL
